OBJECTID,Id da Instalação,Nome,Id Agente Principal,Agente Principal,Data Prevista,Data Prevista,Data Entrada,Data Entrada,x,y
408,PEAGL ,SUB ANGELIM                                        PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,2/5/2000,06/02/2000,-36.26916670099996,-8.838944405999996
409,PEARD ,SUB ARCOVERDE II                                   PE       ,AVT,ARCOVERDE TRANSMISSAO DE ENERGIA S.A.                          ,4/19/2019,20/04/2019,4/16/2019,17/04/2019,-37.033784999999966,-8.487599000999978
410,PEBGI ,SUB BONGI                                          PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-34.92833330499997,-8.063305601999957
411,PEBNO ,SUB BOM NOME                                       PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-38.62055560199997,-7.996361106999984
412,PECE2 ,SUB CAETES II                                      PE       ,AVT,ARCOVERDE TRANSMISSAO DE ENERGIA S.A.                          ,12/29/2015,30/12/2015,12/24/2015,25/12/2015,-36.76005000599997,-8.843285999999978
413,PECLE ,SUB SAO CLEMENTE                                   PE       ,WWW,VENTOS DE SAO CLEMENTE I ENERGIAS RENOVAVEIS S.A               ,7/30/2016,31/07/2016,5/24/2016,25/05/2016,-36.73615000399997,-8.759400002999996
414,PEFIAT,SUB MATA NORTE                                     PE       ,ITM,ITAMARACÁ TRANSMISSORA SPE S.A.                                ,7/30/2021,31/07/2021,10/10/2022,11/10/2022,-34.960200004,-7.627422004999971
415,PEFLD ,SUB FLORESTA II                                    PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,10/30/2014,31/10/2014,10/7/2014,08/10/2014,-38.342258708999964,-8.748955575999958
416,PEGNN ,SUB GOIANINHA                                      PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-35.08833330099998,-7.587472200999969
417,PEGRD ,SUB GARANHUNS II                                   PE       ,IEG,INTERLIGAÇÃO ELÉTRICA GARANHUNS S.A.                           ,9/14/2015,15/09/2015,9/3/2015,04/09/2015,-36.40436100199997,-8.880722000999981
418,PEJBD ,SUB JABOATAO II                                    PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,7/29/2018,30/07/2018,4/28/2018,29/04/2018,-34.98534200299997,-8.179352000999984
419,PELAGC,SUB LAGOA DO CARRO                                 PE       ,FGH,BRE IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE D,9/8/2021,09/09/2021,9/27/2020,28/09/2020,-35.360277801999985,-7.865794405999964
420,PEMID ,SUB MIRUEIRA II                                    PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,4/9/2016,10/04/2016,4/11/2016,12/04/2016,-34.891439005999985,-7.956725001999985
421,PEMRR ,SUB MIRUEIRA                                       PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-34.91138890399998,-7.956638902999998
422,PEPAR ,SUB PARANATAMA                                     PE       ,SV1,EOLICA SERRA DAS VACAS I S.A.                                  ,4/29/2016,30/04/2016,12/17/2015,18/12/2015,-36.73316699999998,-8.908411003999959
423,PEPFE ,SUB PAU FERRO                                      PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,2/27/2002,28/02/2002,12/30/1990,31/12/1990,-35.020617001000005,-7.85929699999997
424,PEPRD ,SUB PIRAPAMA II                                    PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,2/5/2000,06/02/2000,-35.023333304000005,-8.269972204999988
425,PERCD ,SUB RECIFE II                                      PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-35.03916670399997,-8.113583303999974
426,PERIB ,SUB RIBEIRAO                                       PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-35.38944440299997,-8.461361103000002
427,PESUD ,SUB SUAPE II                                       PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,12/15/2012,16/12/2012,12/7/2012,08/12/2012,-35.050556003999986,-8.393611006999947
428,PESUT ,SUB SUAPE III                                      PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,7/29/2012,30/07/2012,7/2/2012,03/07/2012,-35.006944000999965,-8.399167001999956
429,PETAC ,SUB TACAIMBO                                       PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-36.225555606,-8.330277800999966
430,PETAT ,SUB TACARATU                                       PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,12/29/2014,30/12/2014,12/14/2014,15/12/2014,-38.13164700599998,-9.059307999999987
431,PEVZD ,SUB JOAIRAM                                        PE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,7/29/2006,30/07/2006,7/9/2006,10/07/2006,-34.98122120599999,-8.08021860599996
432,PIAR3 ,SUB ARARIPE III                                    PI       ,VS1,VENTOS DE SANTO AUGUSTO I ENERGIA RENOVÁVEIS S.A.              ,12/30/2016,31/12/2016,12/8/2016,09/12/2016,-40.67665800499998,-7.770803004999948
433,PIBEA ,SUB BOA  ESPERANCA                                 PI       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-43.58000000599998,-6.731390006999959
434,PICDU ,SUB CALDEIRAO I                                    PI       ,,,1/30/2016,31/01/2016,,,-40.551997005999965,-7.325342006999961
435,PICH1 ,SUB COLETORA CHAPADA I                             PI       ,JII,VENTOS DE SANTA JOANA II ENERGIAS RENOVAVEIS S.A.              ,10/30/2015,31/10/2015,12/17/2015,18/12/2015,-40.71569400299995,-7.5619029999999725
436,PICNP ,SUB CURRAL NOVO DO PIAUI II                        PI       ,IRC,IRACEMA TRANSMISSORA DE ENRGIA S.A                             ,11/29/2015,30/11/2015,8/12/2015,13/08/2015,-40.638669006999976,-8.033014006999963
437,PICP2 ,SUB COLETORA CHAPADA II                            PI       ,CGB,CHAPADA BRANCA HOLDING S.A                                     ,8/30/2015,31/08/2015,6/15/2015,16/06/2015,-40.758264005,-7.476417004999973
438,PICP3 ,SUB COLETORA CHAPADA III                           PI       ,CGB,CHAPADA BRANCA HOLDING S.A                                     ,12/29/2015,30/12/2015,1/15/2016,16/01/2016,-40.683167002999994,-7.391064002999997
439,PIELM ,SUB ELISEU MARTINS                                 PI       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,1/5/2006,06/01/2006,1/7/2006,08/01/2006,-43.662500000999955,-8.096667006999951
440,PIGBD ,SUB GILBUES II                                     PI       ,PDT,SAO PEDRO TRANSMISSORA DE ENERGIA S/A                          ,8/6/2017,07/08/2017,2/20/2018,21/02/2018,-45.32013600299996,-9.766569003999962
441,PILDB ,SUB LAGOA DO BARRO I                               PI       ,LB1,LAGOA DO BARRO I ENERGIAS RENOVÁVEIS S.A.                      ,8/30/2018,31/08/2018,10/26/2018,27/10/2018,-41.605746001,-8.67366500199995
442,PINVO ,SUB NOVA OLINDA                                    PI       ,NO8,NOVA OLINDA NORTE SOLAR S.A.                                   ,2/14/2018,15/02/2018,12/8/2017,09/12/2017,-42.55687799999998,-8.194181002999983
443,PIPIC ,SUB PICOS                                          PI       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-41.421111107,-7.099694400999965
444,PIPNB ,SUB PARNAIBA III                                   PI       ,899,ARGO TRANSMISSÃO DE ENERGIA S.A.                               ,6/26/2019,27/06/2019,9/6/2019,07/09/2019,-41.76610000399995,-3.1250250039999514
445,PIPRI ,SUB PIRIPIRI                                       PI       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-41.75444440499996,-4.283861100999957
446,PIQMN ,SUB QUEIMADA NOVA II                               PI       ,STJ,TRANSMISSORA SERTANEJA DE ELETRICIDADE S.A.                    ,6/29/2020,30/06/2020,5/24/2021,25/05/2021,-41.424628004,-8.598881006999989
447,PIRGO ,SUB RIBEIRO GONCALVES                              PI       ,TAE,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A                   ,12/9/2006,10/12/2006,12/10/2006,11/12/2006,-45.50678180199998,-8.119825102999982
448,PISBA ,SUB SAO BASILIO                                    PI       ,RIT,Central Eólica Brite Ltda                                      ,3/31/2016,01/04/2016,7/4/2016,05/07/2016,-40.57987290599999,-7.3964778039999715
449,PISEW ,SUB SANTA EDWIGES                                  PI       ,RIT,Central Eólica Brite Ltda                                      ,3/31/2016,01/04/2016,7/4/2016,05/07/2016,-40.56898100699999,-7.379317000999947
450,PISJA ,SUB SAO JOAO DO ARRAIAL II                         PI       ,,,9/8/9999,09/09/9999,,,-42.43610600399995,-3.818450003999999
451,PISJI ,SUB SAO JOAO DO PIAUI                              PI       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-42.229166701,-8.354138903999967
452,PISVR ,SUB SANTA VERONICA                                 PI       ,NTS,CENTRAL GERADORA SOLAR NOTUS S/A                               ,5/31/2016,01/06/2016,7/18/2017,19/07/2017,-40.56642200099998,-7.34721700099999
453,PITSA ,SUB TERESINA                                       PI       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-42.82861110599998,-5.239972203999969
454,PITSD ,SUB TERESINA II                                    PI       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,,,6/1/2000,02/06/2000,-42.72666670399997,-5.264416701999949
455,PITST ,SUB TERESINA III                                   PI       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,11/29/2017,30/11/2017,10/17/2017,18/10/2017,-42.68890000099998,-5.087601006
456,PIVDP ,SUB CHAPADINHA I                                   PI       ,VSS,VENTOS DE SANTA ALBERTINA ENERGIAS RENOVÁVEIS S.A.             ,10/30/2017,31/10/2017,8/1/2017,02/08/2017,-40.63892500099996,-8.034175000999994
457,PRADA ,SUB ANDIRA                                         PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,6/1/2000,02/06/2000,-50.213611007,-23.058333002999973
458,PRADA2,SUB ANDIRA LESTE                                   PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,9/3/2019,04/09/2019,9/6/2019,07/09/2019,-50.208761006999964,-23.06960000199996
459,PRAPA ,SUB APUCARANA                                      PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,6/1/2000,02/06/2000,-51.45000000299996,-23.529722206999963
460,PRARE ,SUB AREIA                                          PR       ,GTE,COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D,,,7/31/1997,01/08/1997,-51.602500007,-25.96861110699996
461,PRBER ,SUB BERNECK                                        PR       ,BNK,Berneck S. A. Painéis e Serrados                               ,12/31/2011,01/01/2012,8/27/2011,28/08/2011,-49.37111100599998,-25.54222200099997
462,PRBTA ,SUB BATEIAS                                        PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,11/21/1999,22/11/1999,-49.53000000099996,-25.41305560699999
463,PRCBA ,SUB CURITIBA                                       PR       ,GTE,COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D,,,6/1/2000,02/06/2000,-49.316666699999985,-25.594722204999982
464,PRCBL ,SUB CURITIBA LESTE                                 PR       ,MRB,MARUMBI TRANSMISSORA DE ENERGIA S.A.                           ,6/29/2015,30/06/2015,6/27/2015,28/06/2015,-49.08253600399996,-25.570353999999952
465,PRCBN ,SUB CURITIBA NORTE                                 PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,7/28/2016,29/07/2016,5/21/2016,22/05/2016,-49.320936001999996,-25.235598005999975
466,PRCBS ,SUB CURITIBA SUL                                   PR       ,,,12/30/2020,31/12/2020,,,-49.24826000599995,-25.560858005
467,PRCCO ,SUB CAMPO COMPRIDO                                 PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,6/1/2000,02/06/2000,-49.368888906999985,-25.428888902999972
468,PRCEL ,SUB CASCAVEL                                       PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,10/16/1986,17/10/1986,-53.46000000099997,-24.999722206
469,PRCIC ,SUB C.I.CURITIBA                                   PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,1/30/2002,31/01/2002,11/7/2003,08/11/2003,-49.330861002000006,-25.52608300099996
470,PRCMO ,SUB CAMPO MOURAO                                   PR       ,GTE,COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D,,,6/1/2000,02/06/2000,-52.36638890199998,-24.075000004000003
471,PRCNT ,SUB CASTRO NORTE                                   PR       ,DGS,GRALHA AZUL TRANSMISSÃO DE ENERGIA S.A.                        ,3/8/2023,09/03/2023,5/14/2022,15/05/2022,-50.03431419999998,-24.757496707999962
472,PRCPNN,SUB CURITIBA CENTRO                                PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,9/3/2019,04/09/2019,9/16/2019,17/09/2019,-49.252556003999985,-25.43725300699998
473,PRCSO ,SUB CAMPO ASSOBIO                                  PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,1/31/1998,01/02/1998,-49.18166670199997,-25.66694440799995
474,PRCTE ,SUB CASCAVEL NORTE                                 PR       ,IUA,CAIUÁ TRANSMISSORA DE ENERGIA S.A.                             ,7/29/2014,30/07/2014,7/14/2014,15/07/2014,-53.445833005,-24.932222002000003
475,PRCVO ,SUB CASCAVEL OESTE                                 PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,12/31/2000,01/01/2001,4/21/2001,22/04/2001,-53.530833304,-25.02777780699995
476,PRDJP ,SUB DISTRITO SAO JOSE DOS PINHAIS                  PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,6/1/2000,02/06/2000,-49.126388899999995,-25.528888903999984
477,PRFLO ,SUB FLORESTOPOLIS                                  PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,4/30/1991,01/05/1991,-51.38722200699999,-22.85888900699996
478,PRFOC ,SUB FOZ DO CHOPIM                                  PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,9/30/1998,01/10/1998,-53.095000005999964,-25.522777803999986
479,PRFON ,SUB FOZ IGUACU NORTE                               PR       ,AT7,EVOLTZ VII - FOZ DO IGUAÇU TRANSMISSORA DE ENERGIA S.A.        ,8/30/2009,31/08/2009,8/8/2009,09/08/2009,-54.545833304999974,-25.48638890799998
480,PRFRA ,SUB FIGUEIRA                                       PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,6/29/1990,30/06/1990,-50.38867500399999,-23.849606000999984
481,PRGPS ,SUB GOVERNADOR PARIGOT SOUZA                       PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,9/18/1996,19/09/1996,-48.76083330099999,-25.253333002999966
482,PRGR  ,SUB PONTA GROSSA                                   PR       ,DGS,GRALHA AZUL TRANSMISSÃO DE ENERGIA S.A.                        ,3/8/2023,09/03/2023,8/20/2021,21/08/2021,-50.29696110599997,-25.081080600999996
483,PRGRL ,SUB GRALHA AZUL                                    PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,6/1/2000,02/06/2000,-49.353536203999965,-25.585140601999967
484,PRGUA ,SUB GUAIRA                                         PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,10/31/2022,01/11/2022,-54.22611110699995,-24.101944403000005
485,PRGUO ,SUB GUARAPUAVA OESTE                               PR       ,DGS,GRALHA AZUL TRANSMISSÃO DE ENERGIA S.A.                        ,3/8/2023,09/03/2023,4/2/2022,03/04/2022,-51.58256200699998,-25.392020204000005
486,PRIBP ,SUB IBIPORA                                        PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,11/30/1990,01/12/1990,-51.07638890299995,-23.291666701999986
487,PRIRN ,SUB IRATI NORTE                                    PR       ,DGS,GRALHA AZUL TRANSMISSÃO DE ENERGIA S.A.                        ,3/8/2023,09/03/2023,2/18/2023,19/02/2023,-50.65312300599999,-25.387852006000003
488,PRIVP ,SUB IVAIPORA ELETROSUL                             PR       ,GTE,COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL D,,,6/1/2000,02/06/2000,-51.677759304999995,-24.429173305999996
489,PRJGI ,SUB JAGUARIAIVA                                    PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,3/31/1993,01/04/1993,-49.69333330499995,-24.232777804999955
490,PRKCL ,SUB KLABIN CELULOSE                                PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,2/27/2016,28/02/2016,8/17/2015,18/08/2015,-50.74138900599996,-24.243611000999977
491,PRLDA ,SUB LOANDA                                         PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,6/1/2000,02/06/2000,-53.115556002000005,-22.93055600699995
